Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Density,Percent
2014,1,2014G080,B낙동강32,Navicula minima,639,1.4
2014,1,2014G080,B낙동강32,Navicula pelliculosa,1278,2.8
2014,1,2014G080,B낙동강32,Navicula subminuscula,639,1.4
2014,1,2014G080,B낙동강32,Navicula viridula var. rostellata,1278,2.8
2014,1,2014G080,B낙동강32,Nitzschia (other),2556,5.6
2014,1,2014G080,B낙동강32,Nitzschia amphibia,4472,9.7
2014,1,2014G080,B낙동강32,Nitzschia dissipata,3194,6.9
2014,1,2014G080,B낙동강32,Nitzschia fonticola,1278,2.8
2014,1,2014G080,B낙동강32,Nitzschia inconspicua,8944,19.4
2014,1,2014G080,B낙동강32,Nitzschia paleacea,1278,2.8
2014,1,2014G080,B낙동강32,Stephanodiscus hantzschii,1917,4.2
2014,1,2016G080,B황강9,Achnanthes convergens,1210,9.7
2014,1,2016G080,B황강9,Achnanthes minutissima,3629,29
2014,1,2016G080,B황강9,Achnanthes subhudsonis,1210,9.7
2014,1,2016G080,B황강9,Cocconeis placentula var. euglypta,1411,11.3
2014,1,2016G080,B황강9,Cymbella affinis,403,3.2
2014,1,2016G080,B황강9,Cymbella minuta,806,6.4
2014,1,2016G080,B황강9,Fragilaria ulna,202,1.6
2014,1,2016G080,B황강9,Gomphonema clevei,202,1.6
2014,1,2016G080,B황강9,Navicula recens,202,1.6
2014,1,2016G080,B황강9,Navicula viridula var. rostellata,403,3.2
2014,1,2016G080,B황강9,Nitzschia fonticola,806,6.4
2014,1,2016G080,B황강9,Nitzschia palea,202,1.6
2014,1,2016G080,B황강9,Reimeria sinuata,1815,14.5
2014,1,2016G095,B황강10,Achnanthes convergens,9243,49.3
2014,1,2016G095,B황강10,Achnanthes cryptotenella,264,1.4
2014,1,2016G095,B황강10,Achnanthes minutissima,5282,28.2
2014,1,2016G095,B황강10,Cocconeis placentula var. euglypta,792,4.2
2014,1,2016G095,B황강10,Cymbella leptoceros,264,1.4
2014,1,2016G095,B황강10,Gomphonema angustatum,264,1.4
2014,1,2016G095,B황강10,Navicula gregaria,264,1.4
2014,1,2016G095,B황강10,Navicula perminuta,264,1.4
2014,1,2016G095,B황강10,Navicula radiosafallax,528,2.8
2014,1,2016G095,B황강10,Navicula sinuata,528,2.8
2014,1,2016G095,B황강10,Navicula viridula var. rostellata,792,4.2
2014,1,2016G095,B황강10,Nitzschia palea,264,1.4
2014,1,2017G075,B낙동강36,Achnanthes lanceolata,216,3.5
2014,1,2017G075,B낙동강36,Achnanthes minutissima,216,3.5
2014,1,2017G075,B낙동강36,Aulacoseira ambigua,431,6.9
2014,1,2017G075,B낙동강36,Aulacoseira granulata,216,3.5
2014,1,2017G075,B낙동강36,Bacillaria paradoxa,216,3.5
2014,1,2017G075,B낙동강36,Cocconeis placentula var. euglypta,216,3.5
2014,1,2017G075,B낙동강36,Cyclotella meneghiniana,216,3.5
2014,1,2017G075,B낙동강36,Cyclotella stelligera,647,10.3
2014,1,2017G075,B낙동강36,Fragilaria ulna,216,3.5
2014,1,2017G075,B낙동강36,Gyrosigma (other),216,3.5
2014,1,2017G075,B낙동강36,Melosira varians,431,6.9
2014,1,2017G075,B낙동강36,Navicula cryptocephala,216,3.5
2014,1,2017G075,B낙동강36,Navicula viridula var. rostellata,1724,27.6
2014,1,2017G075,B낙동강36,Nitzschia amphibia,216,3.5
2014,1,2017G075,B낙동강36,Nitzschia capitellata,431,6.9
2014,1,2017G075,B낙동강36,Stephanodiscus hantzschii,431,6.9
2014,1,2019G074,B남강12,Achnanthes clevei var. rostrata,158,1.1
2014,1,2019G074,B남강12,Achnanthes convergens,394,2.7
2014,1,2019G074,B남강12,Achnanthes hungarica,158,1.1
2014,1,2019G074,B남강12,Achnanthes lanceolata,236,1.6
2014,1,2019G074,B남강12,Achnanthes minutissima,1969,13.6
2014,1,2019G074,B남강12,Achnanthes rupestoides,79,0.5
2014,1,2019G074,B남강12,Achnanthes subhudsonis,236,1.6
2014,1,2019G074,B남강12,Aulacoseira ambigua,394,2.7
2014,1,2019G074,B남강12,Aulacoseira granulata,630,4.3
2014,1,2019G074,B남강12,Cocconeis placentula,394,2.7
2014,1,2019G074,B남강12,Cocconeis placentula var. euglypta,79,0.5
2014,1,2019G074,B남강12,Cocconeis placentula var. lineata,236,1.6
2014,1,2019G074,B남강12,Cymbella affinis,315,2.2
2014,1,2019G074,B남강12,Eunotia minor,158,1.1
2014,1,2019G074,B남강12,Fragilaria capucina,473,3.3
2014,1,2019G074,B남강12,Fragilaria capucina var. mesolepta,79,0.5
2014,1,2019G074,B남강12,Fragilaria construens,1339,9.2
2014,1,2019G074,B남강12,Fragilaria construens f. venter,3780,26.1
2014,1,2019G074,B남강12,Fragilaria crotonensis,473,3.3
2014,1,2019G074,B남강12,Fragilaria ulna,158,1.1
2014,1,2019G074,B남강12,Navicula cryptocephala,158,1.1
2014,1,2019G074,B남강12,Navicula cryptotenella,315,2.2
2014,1,2019G074,B남강12,Navicula decussis,315,2.2
2014,1,2019G074,B남강12,Navicula gregaria,236,1.6
2014,1,2019G074,B남강12,Navicula minima,158,1.1
2014,1,2019G074,B남강12,Navicula pupula,394,2.7
2014,1,2019G074,B남강12,Navicula schroeteri,236,1.6
2014,1,2019G074,B남강12,Nitzschia amphibioides,236,1.6
2014,1,2019G074,B남강12,Nitzschia dissipata,79,0.5
2014,1,2019G074,B남강12,Nitzschia fonticola,473,3.3
2014,1,2019G074,B남강12,Nitzschia palea,158,1.1
2014,1,2019G116,B남강13,Achnanthes hungarica,141,1.1
2014,1,2019G116,B남강13,Achnanthes minutissima,566,4.4
2014,1,2019G116,B남강13,Aulacoseira ambigua,94,0.7
2014,1,2019G116,B남강13,Aulacoseira granulata,707,5.5
2014,1,2019G116,B남강13,Cyclostephanos invisitatus,141,1.1
2014,1,2019G116,B남강13,Cyclotella meneghiniana,330,2.6
2014,1,2019G116,B남강13,Cyclotella pseudostelligera,141,1.1
2014,1,2019G116,B남강13,Cyclotella stelligera,47,0.4
2014,1,2019G116,B남강13,Cymbella affinis,283,2.2
2014,1,2019G116,B남강13,Diatoma vulgaris,189,1.5
2014,1,2019G116,B남강13,Fragilaria capucina,1084,8.5
2014,1,2019G116,B남강13,Fragilaria capucina var. gracilis,236,1.8
2014,1,2019G116,B남강13,Fragilaria capucina var. mesolepta,189,1.5
2014,1,2019G116,B남강13,Fragilaria capucina var. vaucheriae,141,1.1
2014,1,2019G116,B남강13,Fragilaria construens,283,2.2
2014,1,2019G116,B남강13,Fragilaria construens f. binodis,660,5.2
2014,1,2019G116,B남강13,Fragilaria construens f. venter,2309,18.1
2014,1,2019G116,B남강13,Fragilaria crotonensis,1225,9.6
2014,1,2019G116,B남강13,Fragilaria ulna,236,1.8
2014,1,2019G116,B남강13,Gomphonema parvulum,236,1.8
2014,1,2019G116,B남강13,Melosira varians,424,3.3
2014,1,2019G116,B남강13,Navicula capitatoradiata,94,0.7
2014,1,2019G116,B남강13,Navicula cincta,47,0.4
2014,1,2019G116,B남강13,Navicula cryptocephala,189,1.5
2014,1,2019G116,B남강13,Navicula cryptotenella,236,1.8
2014,1,2019G116,B남강13,Navicula decussis,94,0.7
2014,1,2019G116,B남강13,Navicula gregaria,189,1.5
2014,1,2019G116,B남강13,Navicula mutica,47,0.4
2014,1,2019G116,B남강13,Navicula pupula,283,2.2
2014,1,2019G116,B남강13,Navicula subminuscula,94,0.7
2014,1,2019G116,B남강13,Navicula viridula var. rostellata,566,4.4
2014,1,2019G116,B남강13,Nitzschia amphibioides,330,2.6
2014,1,2019G116,B남강13,Nitzschia fonticola,189,1.5
2014,1,2019G116,B남강13,Nitzschia palea,283,2.2
2014,1,2019G116,B남강13,Pinnularia (other),94,0.7
2014,1,2019G116,B남강13,Surirella minuta,236,1.8
2014,1,2019G116,B남강13,Surirella splendida,141,1.1
2014,1,2020G002,B낙동강37,Achnanthes minutissima,65010,40.1
2014,1,2020G002,B낙동강37,Amphora copulata,262,0.2
2014,1,2020G002,B낙동강37,Amphora pediculus,524,0.3
2014,1,2020G002,B낙동강37,Asterionella formosa,262,0.2
2014,1,2020G002,B낙동강37,Aulacoseira ambigua,6291,3.9
2014,1,2020G002,B낙동강37,Aulacoseira granulata,2883,1.8
2014,1,2020G002,B낙동강37,Bacillaria paradoxa,262,0.2
2014,1,2020G002,B낙동강37,Caloneis bacillum,262,0.2
2014,1,2020G002,B낙동강37,Cocconeis pediculus,1573,1
2014,1,2020G002,B낙동강37,Cyclostephanos invisitatus,1311,0.8
2014,1,2020G002,B낙동강37,Cyclotella fottii,262,0.2
2014,1,2020G002,B낙동강37,Cyclotella meneghiniana,262,0.2
2014,1,2020G002,B낙동강37,Cyclotella radiosa,524,0.3
2014,1,2020G002,B낙동강37,Cymbella minuta,786,0.5
2014,1,2020G002,B낙동강37,Cymbella tumida,262,0.2
2014,1,2020G002,B낙동강37,Cymbella turgidula,262,0.2
2014,1,2020G002,B낙동강37,Diatoma vulgaris,262,0.2
2014,1,2020G002,B낙동강37,Diploneis subovalis,262,0.2
2014,1,2020G002,B낙동강37,Encyonema prostratum,262,0.2
2014,1,2020G002,B낙동강37,Fragilaria capucina,2359,1.5
2014,1,2020G002,B낙동강37,Fragilaria capucina var. mesolepta,524,0.3
2014,1,2020G002,B낙동강37,Fragilaria capucina var. rumpens,786,0.5
2014,1,2020G002,B낙동강37,Fragilaria construens f. binodis,262,0.2
2014,1,2020G002,B낙동강37,Fragilaria crotonensis,1835,1.1
2014,1,2020G002,B낙동강37,Fragilaria elliptica,7340,4.5
2014,1,2020G002,B낙동강37,Fragilaria fasciculata,524,0.3
2014,1,2020G002,B낙동강37,Fragilaria pulchella,262,0.2
2014,1,2020G002,B낙동강37,Fragilaria ulna,524,0.3
2014,1,2020G002,B낙동강37,Gomphonema acuminatum,262,0.2
2014,1,2020G002,B낙동강37,Gomphonema truncatum,262,0.2
2014,1,2020G002,B낙동강37,Melosira varians,786,0.5
2014,1,2020G002,B낙동강37,Navicula bacillum,262,0.2
2014,1,2020G002,B낙동강37,Navicula capitata,262,0.2
2014,1,2020G002,B낙동강37,Navicula cuspidata,262,0.2
2014,1,2020G002,B낙동강37,Navicula gregaria,3408,2.1
2014,1,2020G002,B낙동강37,Navicula pupula,262,0.2
2014,1,2020G002,B낙동강37,Navicula viridula var. rostellata,262,0.2
2014,1,2020G002,B낙동강37,Nitzschia amphibia,262,0.2
2014,1,2020G002,B낙동강37,Nitzschia dissipata,39845,24.6
2014,1,2020G002,B낙동강37,Nitzschia filiformis,2883,1.8
2014,1,2020G002,B낙동강37,Nitzschia fonticola,9961,6.1
2014,1,2020G002,B낙동강37,Nitzschia inconspicua,262,0.2
2014,1,2020G002,B낙동강37,Nitzschia levidensis,262,0.2
2014,1,2020G002,B낙동강37,Nitzschia palea,262,0.2
2014,1,2020G002,B낙동강37,Nitzschia tryblionella var. salinarum,262,0.2
2014,1,2020G002,B낙동강37,Pinnularia gibba,262,0.2
2014,1,2020G002,B낙동강37,Stephanodiscus hantzschii,262,0.2
2014,1,2020G002,B낙동강37,Stephanodiscus parvus,3146,1.9
2014,1,2020G002,B낙동강37,Synedra delicatissima var. angustissima,262,0.2
2014,1,2020G002,B낙동강37,Thalassiosira bramaputrae,1311,0.8
2014,1,2020G002,B낙동강37,Thalassiosira weissflogii,524,0.3
2014,1,2020G090,B낙동강42,Achnanthes convergens,452,0.2
2014,1,2020G090,B낙동강42,Achnanthes minutissima,139973,61.7
2014,1,2020G090,B낙동강42,Amphora copulata,452,0.2
2014,1,2020G090,B낙동강42,Amphora pediculus,452,0.2
2014,1,2020G090,B낙동강42,Aulacoseira granulata,17610,7.8
2014,1,2020G090,B낙동강42,Cyclostephanos dubius,1355,0.6
2014,1,2020G090,B낙동강42,Cyclostephanos invisitatus,452,0.2
2014,1,2020G090,B낙동강42,Cyclotella (other),452,0.2
2014,1,2020G090,B낙동강42,Cyclotella atomus,452,0.2
2014,1,2020G090,B낙동강42,Cyclotella radiosa,452,0.2
2014,1,2020G090,B낙동강42,Cyclotella stelligera,452,0.2
2014,1,2020G090,B낙동강42,Cymbella silesiaca,903,0.4
2014,1,2020G090,B낙동강42,Cymbella tumida,452,0.2
2014,1,2020G090,B낙동강42,Diatoma vulgaris,903,0.4
2014,1,2020G090,B낙동강42,Fragilaria capucina,2709,1.2
2014,1,2020G090,B낙동강42,Fragilaria capucina var. vaucheriae,1806,0.8
2014,1,2020G090,B낙동강42,Fragilaria crotonensis,903,0.4
2014,1,2020G090,B낙동강42,Fragilaria elliptica,452,0.2
2014,1,2020G090,B낙동강42,Fragilaria fasciculata,2258,1
2014,1,2020G090,B낙동강42,Fragilaria pulchella,903,0.4
2014,1,2020G090,B낙동강42,Gomphonema parvulum,452,0.2
2014,1,2020G090,B낙동강42,Gomphonema quadripunctatum,452,0.2
2014,1,2020G090,B낙동강42,Gyrosigma spencerii,452,0.2
2014,1,2020G090,B낙동강42,Melosira varians,452,0.2
2014,1,2020G090,B낙동강42,Navicula cincta,1355,0.6
2014,1,2020G090,B낙동강42,Navicula cryptocephala,4064,1.8
2014,1,2020G090,B낙동강42,Navicula decussis,452,0.2
2014,1,2020G090,B낙동강42,Navicula gregaria,2258,1
2014,1,2020G090,B낙동강42,Navicula minima,903,0.4
2014,1,2020G090,B낙동강42,Navicula pupula,452,0.2
2014,1,2020G090,B낙동강42,Navicula trivialis,452,0.2
2014,1,2020G090,B낙동강42,Navicula viridula var. rostellata,452,0.2
2014,1,2020G090,B낙동강42,Nitzschia (other),1806,0.8
2014,1,2020G090,B낙동강42,Nitzschia dissipata,29801,13.1
2014,1,2020G090,B낙동강42,Nitzschia fonticola,3161,1.4
2014,1,2020G090,B낙동강42,Nitzschia inconspicua,903,0.4
2014,1,2020G090,B낙동강42,Nitzschia tabellaria,452,0.2
2014,1,2020G090,B낙동강42,Stephanodiscus hantzschii,903,0.4
2014,1,2020G090,B낙동강42,Synedra acus,2709,1.2
2014,1,2020G090,B낙동강42,Thalassiosira bramaputrae,903,0.4
2014,1,2021G078,B밀양강2,Achnanthes minutissima,74196,82.4
2014,1,2021G078,B밀양강2,Cocconeis pediculus,1071,1.2
2014,1,2021G078,B밀양강2,Cocconeis placentula var. lineata,1071,1.2
2014,1,2021G078,B밀양강2,Cymbella silesiaca,804,0.9
2014,1,2021G078,B밀양강2,Cymbella turgidula,1071,1.2
2014,1,2021G078,B밀양강2,Diatoma vulgaris,268,0.3
2014,1,2021G078,B밀양강2,Fragilaria capucina,268,0.3
2014,1,2021G078,B밀양강2,Fragilaria capucina var. vaucheriae,268,0.3
2014,1,2021G078,B밀양강2,Fragilaria construens f. venter,536,0.6
2014,1,2021G078,B밀양강2,Fragilaria ulna,268,0.3
2014,1,2021G078,B밀양강2,Gomphonema minutum,268,0.3
2014,1,2021G078,B밀양강2,Gomphonema pumilum var. rigidum,1875,2.1
2014,1,2021G078,B밀양강2,Melosira varians,2143,2.4
2014,1,2021G078,B밀양강2,Navicula cryptocephala,268,0.3
2014,1,2021G078,B밀양강2,Navicula cryptotenella,536,0.6
2014,1,2021G078,B밀양강2,Navicula gregaria,268,0.3
2014,1,2021G078,B밀양강2,Navicula minima,3750,4.2
2014,1,2021G078,B밀양강2,Navicula viridula var. rostellata,268,0.3
2014,1,2021G078,B밀양강2,Nitzschia fonticola,268,0.3
2014,1,2021G078,B밀양강2,Nitzschia inconspicua,268,0.3
2014,1,2021G078,B밀양강2,Nitzschia palea,268,0.3
2014,1,2021G082,B밀양강3,Achnanthes lanceolata,340,0.3
2014,1,2021G082,B밀양강3,Achnanthes minutissima,8503,7.3
2014,1,2021G082,B밀양강3,Achnanthes subhudsonis,42517,36.4
2014,1,2021G082,B밀양강3,Amphora copulata,1020,0.9
2014,1,2021G082,B밀양강3,Amphora pediculus,340,0.3
2014,1,2021G082,B밀양강3,Amphora veneta,340,0.3
2014,1,2021G082,B밀양강3,Aulacoseira granulata,340,0.3
2014,1,2021G082,B밀양강3,Cocconeis placentula var. lineata,1361,1.2
2014,1,2021G082,B밀양강3,Cyclotella meneghiniana,1361,1.2
2014,1,2021G082,B밀양강3,Cyclotella pseudostelligera,340,0.3
2014,1,2021G082,B밀양강3,Cymbella aspera,340,0.3
2014,1,2021G082,B밀양강3,Cymbella silesiaca,340,0.3
2014,1,2021G082,B밀양강3,Cymbella turgidula,340,0.3
2014,1,2021G082,B밀양강3,Diatoma vulgaris,340,0.3
2014,1,2021G082,B밀양강3,Fragilaria capucina,340,0.3
2014,1,2021G082,B밀양강3,Fragilaria capucina var. rumpens,340,0.3
2014,1,2021G082,B밀양강3,Fragilaria ulna,340,0.3
2014,1,2021G082,B밀양강3,Gomphonema clevei,1361,1.2
2014,1,2021G082,B밀양강3,Gomphonema gracile,340,0.3
2014,1,2021G082,B밀양강3,Gomphonema parvulum,680,0.6
2014,1,2021G082,B밀양강3,Gomphonema pseudoaugur,340,0.3
2014,1,2021G082,B밀양강3,Gomphonema pumilum var. rigidum,340,0.3
2014,1,2021G082,B밀양강3,Melosira varians,340,0.3
2014,1,2021G082,B밀양강3,Navicula (other),340,0.3
2014,1,2021G082,B밀양강3,Navicula amphiceropsis,340,0.3
2014,1,2021G082,B밀양강3,Navicula bacillum,340,0.3
2014,1,2021G082,B밀양강3,Navicula capitatoradiata,340,0.3
2014,1,2021G082,B밀양강3,Navicula cryptocephala,340,0.3
2014,1,2021G082,B밀양강3,Navicula cryptotenella,1701,1.5
2014,1,2021G082,B밀양강3,Navicula decussis,340,0.3
2014,1,2021G082,B밀양강3,Navicula gregaria,2041,1.7
2014,1,2021G082,B밀양강3,Navicula minima,19388,16.6
2014,1,2021G082,B밀양강3,Navicula reinhardtii,340,0.3
2014,1,2021G082,B밀양강3,Navicula viridula var. rostellata,340,0.3
2014,1,2021G082,B밀양강3,Nitzschia amphibia,680,0.6
2014,1,2021G082,B밀양강3,Nitzschia fonticola,1361,1.2
2014,1,2021G082,B밀양강3,Nitzschia inconspicua,25170,21.6
2014,1,2021G082,B밀양강3,Nitzschia paleacea,340,0.3
2014,1,2021G082,B밀양강3,Pinnularia gibba,340,0.3
2014,1,2021G082,B밀양강3,Surirella angusta,340,0.3
2014,1,2021G082,B밀양강3,Synedra (other),340,0.3
2014,2,2001G090,B낙동강6,Achnanthes minutissima,17500,50
2014,2,2001G090,B낙동강6,Amphora pediculus,972,2.8
2014,2,2001G090,B낙동강6,Aulacoseira granulata,4861,13.9
2014,2,2001G090,B낙동강6,Cymbella affinis,486,1.4
2014,2,2001G090,B낙동강6,Fragilaria construens,1458,4.2
2014,2,2001G090,B낙동강6,Navicula concentrica,486,1.4
2014,2,2001G090,B낙동강6,Navicula cryptotenella,486,1.4
2014,2,2001G090,B낙동강6,Navicula viridula,486,1.4
2014,2,2001G090,B낙동강6,Nitzschia frustulum,1944,5.6
2014,2,2001G090,B낙동강6,Nitzschia linearis,1458,4.2
2014,2,2001G090,B낙동강6,Nitzschia palea,4861,13.9
2014,2,2002G098,B반변천7,Achnanthes alteragracillima,399,6.1
2014,2,2002G098,B반변천7,Achnanthes clevei,273,4.2
2014,2,2002G098,B반변천7,Achnanthes convergens,1743,26.7
2014,2,2002G098,B반변천7,Achnanthes lanceolata,11,0.2
2014,2,2002G098,B반변천7,Achnanthes minutissima,547,8.4
2014,2,2002G098,B반변천7,Achnanthes subhudsonis,46,0.7
2014,2,2002G098,B반변천7,Amphora copulata,11,0.2
2014,2,2002G098,B반변천7,Amphora pediculus,57,0.9
2014,2,2002G098,B반변천7,Amphora veneta,11,0.2
2014,2,2002G098,B반변천7,Aulacoseira ambigua,46,0.7
2014,2,2002G098,B반변천7,Aulacoseira granulata,114,1.7
2014,2,2002G098,B반변천7,Caloneis bacillum,23,0.4
2014,2,2002G098,B반변천7,Cocconeis placentula var. euglypta,23,0.4
2014,2,2002G098,B반변천7,Cyclotella asterocostata,11,0.2
2014,2,2002G098,B반변천7,Cyclotella fottii,34,0.5
2014,2,2002G098,B반변천7,Cyclotella meneghiniana,57,0.9
2014,2,2002G098,B반변천7,Cyclotella ocellata,182,2.8
2014,2,2002G098,B반변천7,Cyclotella pseudostelligera,34,0.5
2014,2,2002G098,B반변천7,Cyclotella radiosa,11,0.2
2014,2,2002G098,B반변천7,Cyclotella stelligera,11,0.2
2014,2,2002G098,B반변천7,Cymbella (other),91,1.4
2014,2,2002G098,B반변천7,Cymbella delicatula,11,0.2
2014,2,2002G098,B반변천7,Cymbella lacustris,308,4.7
2014,2,2002G098,B반변천7,Cymbella minuta,34,0.5
2014,2,2002G098,B반변천7,Cymbella tumida,11,0.2
2014,2,2002G098,B반변천7,Cymbella turgidula,46,0.7
2014,2,2002G098,B반변천7,Epithemia adnata,11,0.2
2014,2,2002G098,B반변천7,Fragilaria capitellata,11,0.2
2014,2,2002G098,B반변천7,Fragilaria capucina,80,1.2
2014,2,2002G098,B반변천7,Fragilaria capucina var. gracilis,11,0.2
2014,2,2002G098,B반변천7,Fragilaria capucina var. vaucheriae,11,0.2
2014,2,2002G098,B반변천7,Fragilaria construens f. binodis,91,1.4
2014,2,2002G098,B반변천7,Fragilaria construens f. venter,524,8
2014,2,2002G098,B반변천7,Fragilaria crotonensis,68,1
2014,2,2002G098,B반변천7,Fragilaria delicatissima,11,0.2
2014,2,2002G098,B반변천7,Fragilaria fasciculata,23,0.4
2014,2,2002G098,B반변천7,Fragilaria pinnata,148,2.3
2014,2,2002G098,B반변천7,Fragilaria ulna,11,0.2
2014,2,2002G098,B반변천7,Gomphonema clevei,182,2.8
2014,2,2002G098,B반변천7,Gomphonema parvulum,11,0.2
2014,2,2002G098,B반변천7,Gomphonema quadripunctatum,11,0.2
2014,2,2002G098,B반변천7,Gomphonema truncatum,11,0.2
2014,2,2002G098,B반변천7,Hantzschia amphioxys,11,0.2
2014,2,2002G098,B반변천7,Melosira varians,46,0.7
2014,2,2002G098,B반변천7,Navicula capitatoradiata,34,0.5
2014,2,2002G098,B반변천7,Navicula cryptocephala,11,0.2
2014,2,2002G098,B반변천7,Navicula cryptotenella,137,2.1
2014,2,2002G098,B반변천7,Navicula minima,330,5.1
2014,2,2002G098,B반변천7,Navicula pupula,11,0.2
2014,2,2002G098,B반변천7,Navicula seminulum,11,0.2
2014,2,2002G098,B반변천7,Navicula viridula var. rostellata,23,0.4
2014,2,2002G098,B반변천7,Nitzschia amphibia,125,1.9
2014,2,2002G098,B반변천7,Nitzschia fonticola,194,3
2014,2,2002G098,B반변천7,Nitzschia palea,23,0.4
2014,2,2002G098,B반변천7,Nitzschia tabellaria,182,2.8
2014,2,2002G098,B반변천7,Surirella angusta,23,0.4
2014,2,2002G098,B반변천7,Synedra acus,11,0.2
2014,2,2003G078,B낙동강10,Achnanthes lanceolata,284,1
2014,2,2003G078,B낙동강10,Achnanthes minutissima,15876,57.7
2014,2,2003G078,B낙동강10,Aulacoseira granulata,284,1
2014,2,2003G078,B낙동강10,Cocconeis placentula var. lineata,284,1
2014,2,2003G078,B낙동강10,Cyclotella meneghiniana,284,1
2014,2,2003G078,B낙동강10,Cymbella affinis,284,1
2014,2,2003G078,B낙동강10,Fragilaria elliptica,284,1
2014,2,2003G078,B낙동강10,Melosira varians,1701,6.2
2014,2,2003G078,B낙동강10,Navicula decussis,284,1
2014,2,2003G078,B낙동강10,Navicula viridula var. rostellata,284,1
2014,2,2003G078,B낙동강10,Nitzschia fonticola,284,1
2014,2,2003G078,B낙동강10,Nitzschia inconspicua,7371,26.8
2014,2,2004G068,B내성천7,Achnanthes exigua,167,1.1
2014,2,2004G068,B내성천7,Achnanthes minutissima,500,3.3
2014,2,2004G068,B내성천7,Cocconeis placentula var. euglypta,667,4.4
2014,2,2004G068,B내성천7,Navicula concentrica,167,1.1
2014,2,2004G068,B내성천7,Navicula minima,5000,33.3
2014,2,2004G068,B내성천7,Nitzschia amphibia,1500,10
2014,2,2004G068,B내성천7,Nitzschia inconspicua,6667,44.4
2014,2,2004G068,B내성천7,Nitzschia palea,333,2.2
2014,2,2005G039,B영강4,Achnanthes convergens,1071,2
2014,2,2005G039,B영강4,Achnanthes minutissima,7500,14.3
2014,2,2005G039,B영강4,Cocconeis placentula var. euglypta,27857,53.1
2014,2,2005G039,B영강4,Cocconeis placentula var. lineata,9643,18.4
2014,2,2005G039,B영강4,Cymbella affinis,1071,2
2014,2,2005G039,B영강4,Cymbella aspera,1071,2
2014,2,2005G039,B영강4,Navicula capitatoradiata,1071,2
2014,2,2005G039,B영강4,Navicula cryptotenella,1071,2
2014,2,2005G039,B영강4,Nitzschia amphibia,2143,4.1
2014,2,2005G066,B영강6,Achnanthes convergens,7937,15.9
2014,2,2005G066,B영강6,Achnanthes minutissima,22222,44.4
2014,2,2005G066,B영강6,Cymbella affinis,15873,31.7
2014,2,2005G066,B영강6,Cymbella tumida,794,1.6
2014,2,2005G066,B영강6,Cymbella turgidula,794,1.6
2014,2,2005G066,B영강6,Fragilaria ulna,1587,3.2
2014,2,2005G066,B영강6,Gomphonema clevei,794,1.6
2014,2,2006G050,B병성천3,Cocconeis placentula var. euglypta,1833,2.2
2014,2,2006G050,B병성천3,Cymbella affinis,11000,13.3
2014,2,2006G050,B병성천3,Gomphonema angustum,3667,4.4
2014,2,2006G050,B병성천3,Gomphonema clevei,16500,20
2014,2,2006G050,B병성천3,Navicula capitata,1833,2.2
2014,2,2006G050,B병성천3,Navicula minima,5500,6.7
2014,2,2006G050,B병성천3,Navicula viridula var. rostellata,22000,26.7
2014,2,2006G050,B병성천3,Nitzschia amphibia,9167,11.1
2014,2,2006G050,B병성천3,Nitzschia linearis,3667,4.4
2014,2,2006G050,B병성천3,Nitzschia palea,7333,8.9
2014,2,2007G070,B낙동강16,Achnanthes lanceolata,671,2.4
2014,2,2007G070,B낙동강16,Achnanthes minutissima,18110,65.8
2014,2,2007G070,B낙동강16,Aulacoseira granulata,671,2.4
2014,2,2007G070,B낙동강16,Cymbella affinis,3354,12.2
2014,2,2007G070,B낙동강16,Cymbella aspera,671,2.4
2014,2,2007G070,B낙동강16,Cymbella tumida,1341,4.9
2014,2,2007G070,B낙동강16,Gomphonema parvulum,671,2.4
2014,2,2007G070,B낙동강16,Navicula cryptotenella,671,2.4
2014,2,2007G070,B낙동강16,Navicula symmetrica,671,2.4
2014,2,2007G070,B낙동강16,Nitzschia inconspicua,671,2.4
2014,2,2008G062,B위천8,Achnanthes minutissima,25789,36.8
2014,2,2008G062,B위천8,Fragilaria elliptica,3684,5.3
2014,2,2008G062,B위천8,Gomphonema clevei,3684,5.3
2014,2,2008G062,B위천8,Melosira varians,7368,10.5
2014,2,2008G062,B위천8,Navicula pupula,3684,5.3
2014,2,2008G062,B위천8,Nitzschia amphibia,3684,5.3
2014,2,2008G062,B위천8,Nitzschia palea,18421,26.3
2014,2,2008G062,B위천8,Nitzschia rostellata,3684,5.3
2014,2,2008G064,B위천9,Fragilaria elliptica,300,2
2014,2,2008G064,B위천9,Hantzschia amphioxys,600,4
2014,2,2008G064,B위천9,Navicula goeppertiana,2400,16
2014,2,2008G064,B위천9,Navicula mutica,10800,72
2014,2,2008G064,B위천9,Navicula symmetrica,600,4
2014,2,2008G064,B위천9,Nitzschia palea,300,2
2014,2,2009G020,B낙동강18,Achnanthes alteragracillima,1834,0.7
2014,2,2009G020,B낙동강18,Achnanthes convergens,5042,1.9
2014,2,2009G020,B낙동강18,Achnanthes exigua,1834,0.7
2014,2,2009G020,B낙동강18,Achnanthes lanceolata,458,0.2
2014,2,2009G020,B낙동강18,Achnanthes minutissima,11919,4.4
2014,2,2009G020,B낙동강18,Amphora copulata,458,0.2
2014,2,2009G020,B낙동강18,Amphora pediculus,1375,0.5
2014,2,2009G020,B낙동강18,Aulacoseira ambigua,2292,0.8
