Num,Year,Half.Of.Year,Bio.Code,Bio.Code.Name,Species,Korean Species,Density
6691,2013,1,2004G068,B???7,Navicula viridula,????,304
6692,2013,1,2004G068,B???7,Navicula viridula var. rostellata,????,304
6693,2013,1,2004G068,B???7,Nitzschia inconspicua,????,27336
6694,2013,1,2004G068,B???7,Nitzschia palea,????,607
6695,2013,1,2004G068,B???7,Reimeria sinuata,?????,1519
6696,2013,1,2005G039,B??4,Achnanthes alteragracillima,????,2656
6697,2013,1,2005G039,B??4,Achnanthes japonica,????,2125
6698,2013,1,2005G039,B??4,Achnanthes minutissima,????,1328
6699,2013,1,2005G039,B??4,Cocconeis placentula,????,5047
6700,2013,1,2005G039,B??4,Cocconeis placentula var. euglypta,????,7438
6701,2013,1,2005G039,B??4,Cymbella minuta,????,266
6702,2013,1,2005G039,B??4,Nitzschia (other),????,266
6703,2013,1,2005G039,B??4,Nitzschia acicularis,????,266
6704,2013,1,2005G039,B??4,Nitzschia amphibia,????,531
6705,2013,1,2005G039,B??4,Nitzschia fonticola,????,531
6706,2013,1,2005G039,B??4,Reimeria sinuata,?????,797
6707,2013,1,2005G066,B??6,Achnanthes alteragracillima,????,200342
6708,2013,1,2005G066,B??6,Achnanthes minutissima,????,133562
6709,2013,1,2005G066,B??6,Cocconeis pediculus,????,6678
6710,2013,1,2005G066,B??6,Cyclotella meneghiniana,????,6678
6711,2013,1,2005G066,B??6,Cymbella affinis,????,6678
6712,2013,1,2005G066,B??6,Cymbella delicatula,????,6678
6713,2013,1,2005G066,B??6,Cymbella leptoceros,????,6678
6714,2013,1,2005G066,B??6,Cymbella minuta,????,13356
6715,2013,1,2005G066,B??6,Cymbella silesiaca,????,13356
6716,2013,1,2005G066,B??6,Fragilaria pinnata,????,40068
6717,2013,1,2005G066,B??6,Gomphonema clevei,????,13356
6718,2013,1,2005G066,B??6,Melosira varians,????,26712
6719,2013,1,2005G066,B??6,Navicula capitatoradiata,????,6678
6720,2013,1,2005G066,B??6,Nitzschia amphibia,????,6678
6721,2013,1,2006G050,B???3,Achnanthes lanceolata,????,440
6722,2013,1,2006G050,B???3,Cyclotella (other),????,440
6723,2013,1,2006G050,B???3,Cyclotella meneghiniana,????,880
6724,2013,1,2006G050,B???3,Cymbella minuta,????,2641
6725,2013,1,2006G050,B???3,Fragilaria capucina,????,440
6726,2013,1,2006G050,B???3,Fragilaria capucina var. vaucheriae,????,440
6727,2013,1,2006G050,B???3,Fragilaria ulna,????,440
6728,2013,1,2006G050,B???3,Gomphonema angustum,????,440
6729,2013,1,2006G050,B???3,Gomphonema parvulum,????,880
6730,2013,1,2006G050,B???3,Navicula accomoda,????,440
6731,2013,1,2006G050,B???3,Navicula capitatoradiata,????,440
6732,2013,1,2006G050,B???3,Navicula cryptocephala,????,1320
6733,2013,1,2006G050,B???3,Navicula germainii,????,440
6734,2013,1,2006G050,B???3,Navicula gregaria,????,1320
6735,2013,1,2006G050,B???3,Navicula perminuta,????,440
6736,2013,1,2006G050,B???3,Navicula subminuscula,????,440
6737,2013,1,2006G050,B???3,Navicula trivialis,????,440
6738,2013,1,2006G050,B???3,Navicula viridula var. rostellata,????,4401
6739,2013,1,2006G050,B???3,Nitzschia fonticola,????,440
6740,2013,1,2006G050,B???3,Nitzschia inconspicua,????,440
6741,2013,1,2006G050,B???3,Nitzschia linearis,????,440
6742,2013,1,2006G050,B???3,Nitzschia palea,????,12764
6743,2013,1,2006G050,B???3,Surirella minuta,????,440
6744,2013,1,2007G070,B???16,Achnanthes minutissima,????,46912
6745,2013,1,2007G070,B???16,Achnanthes subhudsonis,????,1066
6746,2013,1,2007G070,B???16,Cyclotella meneghiniana,????,1066
6747,2013,1,2007G070,B???16,Cymbella affinis,????,1066
6748,2013,1,2007G070,B???16,Cymbella leptoceros,????,1066
6749,2013,1,2007G070,B???16,Cymbella minuta,????,2132
6750,2013,1,2007G070,B???16,Cymbella silesiaca,????,2132
6751,2013,1,2007G070,B???16,Fragilaria capucina,????,1066
6752,2013,1,2007G070,B???16,Fragilaria ulna,????,1066
6753,2013,1,2007G070,B???16,Navicula cryptotenella,????,3199
6754,2013,1,2007G070,B???16,Navicula minima,????,2132
6755,2013,1,2007G070,B???16,Navicula perminuta,????,1066
6756,2013,1,2007G070,B???16,Navicula viridula,????,1066
6757,2013,1,2007G070,B???16,Navicula viridula var. rostellata,????,2132
6758,2013,1,2007G070,B???16,Nitzschia fonticola,????,1066
6759,2013,1,2007G070,B???16,Nitzschia intermedia,????,1066
6760,2013,1,2007G070,B???16,Nitzschia palea,????,2132
6761,2013,1,2007G070,B???16,Stephanodiscus hantzschii,??????,1066
6762,2013,1,2008G062,B??8,Achnanthes minutissima,????,21216
6763,2013,1,2008G062,B??8,Cyclotella stelligera,????,360
6764,2013,1,2008G062,B??8,Cymbella affinis,????,719
6765,2013,1,2008G062,B??8,Cymbella leptoceros,????,360
6766,2013,1,2008G062,B??8,Fragilaria intermedia,????,719
6767,2013,1,2008G062,B??8,Gomphonema clevei,????,719
6768,2013,1,2008G062,B??8,Navicula cincta,????,360
6769,2013,1,2008G062,B??8,Navicula cryptocephala,????,719
6770,2013,1,2008G062,B??8,Navicula gregaria,????,719
6771,2013,1,2008G062,B??8,Navicula viridula var. rostellata,????,360
6772,2013,1,2008G064,B??9,Achnanthes delicatula,????,759
6773,2013,1,2008G064,B??9,Achnanthes minutissima,????,29598
6774,2013,1,2008G064,B??9,Cyclotella stelligera,????,1518
6775,2013,1,2008G064,B??9,Cymbella affinis,????,759
6776,2013,1,2008G064,B??9,Cymbella minuta,????,2277
6777,2013,1,2008G064,B??9,Fragilaria capucina,????,759
6778,2013,1,2008G064,B??9,Fragilaria construens,????,759
6779,2013,1,2008G064,B??9,Fragilaria pinnata,????,759
6780,2013,1,2008G064,B??9,Gomphonema gracile,????,759
6781,2013,1,2008G064,B??9,Navicula gregaria,????,1518
6782,2013,1,2008G064,B??9,Navicula viridula var. rostellata,????,1518
6783,2013,1,2008G064,B??9,Nitzschia fonticola,????,759
6784,2013,1,2008G064,B??9,Nitzschia palea,????,759
6785,2013,1,2009G020,B???18,Achnanthes alteragracillima,????,23767
6786,2013,1,2009G020,B???18,Achnanthes convergens,????,3587
6787,2013,1,2009G020,B???18,Achnanthes lanceolata,????,897
6788,2013,1,2009G020,B???18,Achnanthes minutissima,????,77131
6789,2013,1,2009G020,B???18,Achnanthes subhudsonis,????,448
6790,2013,1,2009G020,B???18,Aulacoseira granulata,????,1794
6791,2013,1,2009G020,B???18,Cocconeis pediculus,????,897
6792,2013,1,2009G020,B???18,Cocconeis placentula var. euglypta,????,897
6793,2013,1,2009G020,B???18,Cocconeis placentula var. lineata,????,1794
6794,2013,1,2009G020,B???18,Cyclotella fottii,????,448
6795,2013,1,2009G020,B???18,Cymbella delicatula,????,448
6796,2013,1,2009G020,B???18,Cymbella lacustris,????,448
6797,2013,1,2009G020,B???18,Cymbella leptoceros,????,448
6798,2013,1,2009G020,B???18,Cymbella naviculiformis,????,448
6799,2013,1,2009G020,B???18,Cymbella silesiaca,????,43498
6800,2013,1,2009G020,B???18,Cymbella turgidula,????,897
6801,2013,1,2009G020,B???18,Diatoma moniliformis,???,1345
6802,2013,1,2009G020,B???18,Diatoma vulgaris,???,448
6803,2013,1,2009G020,B???18,Fragilaria capucina var. rumpens,????,14350
6804,2013,1,2009G020,B???18,Fragilaria construens f. binodis,????,448
6805,2013,1,2009G020,B???18,Fragilaria construens f. venter,????,3139
6806,2013,1,2009G020,B???18,Fragilaria delicatissima,????,448
6807,2013,1,2009G020,B???18,Fragilaria pinnata,????,448
6808,2013,1,2009G020,B???18,Fragilaria pulchella,????,1794
6809,2013,1,2009G020,B???18,Gomphonema parvulum,????,448
6810,2013,1,2009G020,B???18,Gomphonema quadripunctatum,????,1345
6811,2013,1,2009G020,B???18,Gyrosigma spencerii,????,448
6812,2013,1,2009G020,B???18,Melosira varians,????,897
6813,2013,1,2009G020,B???18,Navicula atomus,????,448
6814,2013,1,2009G020,B???18,Navicula capitatoradiata,????,448
6815,2013,1,2009G020,B???18,Navicula cryptocephala,????,897
6816,2013,1,2009G020,B???18,Navicula cryptotenella,????,448
6817,2013,1,2009G020,B???18,Navicula decussis,????,448
6818,2013,1,2009G020,B???18,Navicula gregaria,????,897
6819,2013,1,2009G020,B???18,Navicula symmetrica,????,2691
6820,2013,1,2009G020,B???18,Navicula viridula,????,897
6821,2013,1,2009G020,B???18,Nitzschia amphibia,????,2242
6822,2013,1,2009G020,B???18,Nitzschia dissipata,????,1794
6823,2013,1,2009G020,B???18,Nitzschia fonticola,????,9417
6824,2013,1,2009G020,B???18,Nitzschia inconspicua,????,448
6825,2013,1,2009G020,B???18,Nitzschia tabellaria,????,448
6826,2013,1,2009G020,B???18,Stephanodiscus hantzschii,??????,1345
6827,2013,1,2009G020,B???18,Stephanodiscus parvus,??????,897
6828,2013,1,2009G020,B???18,Surirella angusta,????,448
6829,2013,1,2009G020,B???18,Synedra inaequalis,?????,448
6830,2013,1,2009G050,B???20,Achnanthes alteragracillima,????,43319
6831,2013,1,2009G050,B???20,Achnanthes convergens,????,4498
6832,2013,1,2009G050,B???20,Achnanthes minutissima,????,85453
6833,2013,1,2009G050,B???20,Asterionella formosa,???,237
6834,2013,1,2009G050,B???20,Aulacoseira granulata,????,237
6835,2013,1,2009G050,B???20,Cocconeis placentula var. lineata,????,947
6836,2013,1,2009G050,B???20,Cyclostephanos invisitatus,????,2130
6837,2013,1,2009G050,B???20,Cyclotella fottii,????,237
6838,2013,1,2009G050,B???20,Cyclotella meneghiniana,????,473
6839,2013,1,2009G050,B???20,Cyclotella pseudostelligera,????,237
6840,2013,1,2009G050,B???20,Cyclotella radiosa,????,237
6841,2013,1,2009G050,B???20,Cymbella naviculiformis,????,710
6842,2013,1,2009G050,B???20,Cymbella silesiaca,????,9942
6843,2013,1,2009G050,B???20,Cymbella tumida,????,237
6844,2013,1,2009G050,B???20,Diatoma vulgaris,???,237
6845,2013,1,2009G050,B???20,Diploneis subovalis,????,237
6846,2013,1,2009G050,B???20,Fragilaria capitellata,????,237
6847,2013,1,2009G050,B???20,Fragilaria capucina var. mesolepta,????,237
6848,2013,1,2009G050,B???20,Fragilaria capucina var. rumpens,????,237
6849,2013,1,2009G050,B???20,Fragilaria capucina var. vaucheriae,????,237
6850,2013,1,2009G050,B???20,Fragilaria crotonensis,????,237
6851,2013,1,2009G050,B???20,Fragilaria delicatissima,????,237
6852,2013,1,2009G050,B???20,Fragilaria pinnata,????,237
6853,2013,1,2009G050,B???20,Fragilaria ulna,????,237
6854,2013,1,2009G050,B???20,Gomphonema minutum,????,237
6855,2013,1,2009G050,B???20,Gomphonema parvulum,????,237
6856,2013,1,2009G050,B???20,Melosira varians,????,237
6857,2013,1,2009G050,B???20,Navicula cryptotenella,????,237
6858,2013,1,2009G050,B???20,Navicula decussis,????,237
6859,2013,1,2009G050,B???20,Navicula gregaria,????,473
6860,2013,1,2009G050,B???20,Navicula perminuta,????,237
6861,2013,1,2009G050,B???20,Navicula subminuscula,????,237
6862,2013,1,2009G050,B???20,Navicula viridula var. rostellata,????,237
6863,2013,1,2009G050,B???20,Neidium ampliatum,?????,237
6864,2013,1,2009G050,B???20,Nitzschia dissipata,????,4261
6865,2013,1,2009G050,B???20,Nitzschia fonticola,????,1420
6866,2013,1,2009G050,B???20,Nitzschia inconspicua,????,3787
6867,2013,1,2009G050,B???20,Nitzschia palea,????,237
6868,2013,1,2009G050,B???20,Reimeria sinuata,?????,237
6869,2013,1,2009G050,B???20,Stephanodiscus hantzschii,??????,1420
6870,2013,1,2009G050,B???20,Stephanodiscus parvus,??????,1657
6871,2013,1,2009G050,B???20,Synedra acus,?????,237
6872,2013,1,2010G027,B??B4,Achnanthes lanceolata,????,198
6873,2013,1,2010G027,B??B4,Amphora pediculus,????,397
6874,2013,1,2010G027,B??B4,Amphora veneta,????,198
6875,2013,1,2010G027,B??B4,Cocconeis placentula var. lineata,????,198
6876,2013,1,2010G027,B??B4,Cymbella minuta,????,198
6877,2013,1,2010G027,B??B4,Navicula minima,????,198
6878,2013,1,2010G027,B??B4,Navicula perminuta,????,198
6879,2013,1,2010G027,B??B4,Navicula trivialis,????,198
6880,2013,1,2010G027,B??B4,Navicula viridula var. rostellata,????,595
6881,2013,1,2010G027,B??B4,Nitzschia fonticola,????,2183
6882,2013,1,2010G027,B??B4,Nitzschia inconspicua,????,6151
6883,2013,1,2010G027,B??B4,Nitzschia palea,????,1587
6884,2013,1,2010G027,B??B4,Surirella angusta,????,198
6885,2013,1,2010G060,B??B5,Amphora pediculus,????,335
6886,2013,1,2010G060,B??B5,Cocconeis placentula var. euglypta,????,335
6887,2013,1,2010G060,B??B5,Cyclotella meneghiniana,????,335
6888,2013,1,2010G060,B??B5,Navicula atomus,????,335
6889,2013,1,2010G060,B??B5,Navicula minima,????,335
6890,2013,1,2010G060,B??B5,Navicula perminuta,????,335
6891,2013,1,2010G060,B??B5,Navicula subminuscula,????,335
6892,2013,1,2010G060,B??B5,Nitzschia amphibia,????,335
6893,2013,1,2010G060,B??B5,Nitzschia inconspicua,????,33482
6894,2013,1,2010G060,B??B5,Nitzschia palea,????,670
6895,2013,1,2010G060,B??B5,Reimeria sinuata,?????,670
6896,2013,1,2011G039,B???22,Achnanthes alteragracillima,????,62
6897,2013,1,2011G039,B???22,Achnanthes convergens,????,619
6898,2013,1,2011G039,B???22,Achnanthes lanceolata,????,248
6899,2013,1,2011G039,B???22,Achnanthes minutissima,????,372
6900,2013,1,2011G039,B???22,Amphora pediculus,????,186
6901,2013,1,2011G039,B???22,Cocconeis pediculus,????,1858
6902,2013,1,2011G039,B???22,Cocconeis placentula var. euglypta,????,2477
6903,2013,1,2011G039,B???22,Cocconeis placentula var. lineata,????,9786
6904,2013,1,2011G039,B???22,Cymbella silesiaca,????,495
6905,2013,1,2011G039,B???22,Fragilaria capitellata,????,186
6906,2013,1,2011G039,B???22,Fragilaria capucina,????,124
6907,2013,1,2011G039,B???22,Fragilaria capucina var. vaucheriae,????,62
6908,2013,1,2011G039,B???22,Gomphonema angustum,????,62
6909,2013,1,2011G039,B???22,Gomphonema clevei,????,62
6910,2013,1,2011G039,B???22,Gomphonema pumilum,????,124
6911,2013,1,2011G039,B???22,Gomphonema quadripunctatum,????,62
6912,2013,1,2011G039,B???22,Navicula gregaria,????,62
6913,2013,1,2011G039,B???22,Navicula perminuta,????,124
6914,2013,1,2011G039,B???22,Navicula seminulum,????,124
6915,2013,1,2011G039,B???22,Navicula subminuscula,????,62
6916,2013,1,2011G039,B???22,Nitzschia fonticola,????,1301
6917,2013,1,2011G039,B???22,Nitzschia inconspicua,????,2230
6918,2013,1,2011G039,B???22,Reimeria sinuata,?????,867
6919,2013,1,2011G039,B???22,Rhoicosphenia abbreviata,????,124
6920,2013,1,2011G039,B???22,Stephanodiscus parvus,??????,62
6921,2013,1,2011G054,B???24,Achnanthes alteragracillima,????,338
6922,2013,1,2011G054,B???24,Achnanthes convergens,????,338
6923,2013,1,2011G054,B???24,Achnanthes delicatula,????,338
6924,2013,1,2011G054,B???24,Achnanthes lanceolata,????,1013
6925,2013,1,2011G054,B???24,Achnanthes minutissima,????,1351
6926,2013,1,2011G054,B???24,Achnanthes subhudsonis,????,338
6927,2013,1,2011G054,B???24,Amphora pediculus,????,338
6928,2013,1,2011G054,B???24,Caloneis silicula,????,338
6929,2013,1,2011G054,B???24,Cocconeis pediculus,????,2027
6930,2013,1,2011G054,B???24,Cocconeis placentula var. euglypta,????,3378
6931,2013,1,2011G054,B???24,Cocconeis placentula var. lineata,????,3378
6932,2013,1,2011G054,B???24,Cyclotella pseudostelligera,????,338
6933,2013,1,2011G054,B???24,Cymatopleura solea,????,338
6934,2013,1,2011G054,B???24,Cymbella delicatula,????,338
6935,2013,1,2011G054,B???24,Cymbella leptoceros,????,338
6936,2013,1,2011G054,B???24,Cymbella silesiaca,????,68573
6937,2013,1,2011G054,B???24,Cymbella turgidula,????,338
6938,2013,1,2011G054,B???24,Diatoma vulgaris,???,1351
6939,2013,1,2011G054,B???24,Fragilaria capucina,????,1689
6940,2013,1,2011G054,B???24,Fragilaria construens f. binodis,????,338
6941,2013,1,2011G054,B???24,Fragilaria elliptica,????,338
6942,2013,1,2011G054,B???24,Fragilaria ulna,????,676
6943,2013,1,2011G054,B???24,Gomphonema clevei,????,338
6944,2013,1,2011G054,B???24,Gomphonema minutum,????,7432
6945,2013,1,2011G054,B???24,Gomphonema parvulum,????,338
6946,2013,1,2011G054,B???24,Hannaea arcus var. subarcus,???,338
6947,2013,1,2011G054,B???24,Melosira varians,????,676
6948,2013,1,2011G054,B???24,Navicula accomoda,????,338
6949,2013,1,2011G054,B???24,Navicula atomus,????,338
6950,2013,1,2011G054,B???24,Navicula decussis,????,338
6951,2013,1,2011G054,B???24,Navicula gregaria,????,4391
6952,2013,1,2011G054,B???24,Navicula minima,????,6418
6953,2013,1,2011G054,B???24,Navicula perminuta,????,2702
6954,2013,1,2011G054,B???24,Navicula subminuscula,????,6756
6955,2013,1,2011G054,B???24,Nitzschia dissipata,????,1689
6956,2013,1,2011G054,B???24,Nitzschia fonticola,????,49994
6957,2013,1,2011G054,B???24,Nitzschia inconspicua,????,70937
6958,2013,1,2011G054,B???24,Reimeria sinuata,?????,3040
6959,2013,1,2011G054,B???24,Surirella angusta,????,338
6960,2013,1,2011G054,B???24,Surirella minuta,????,338
6961,2013,1,2011G087,B???26,Achnanthes delicatula,????,241
6962,2013,1,2011G087,B???26,Achnanthes hungarica,????,241
6963,2013,1,2011G087,B???26,Achnanthes lanceolata,????,723
6964,2013,1,2011G087,B???26,Amphora copulata,????,241
6965,2013,1,2011G087,B???26,Asterionella formosa,???,241
6966,2013,1,2011G087,B???26,Cocconeis pediculus,????,482
6967,2013,1,2011G087,B???26,Cocconeis placentula var. lineata,????,482
6968,2013,1,2011G087,B???26,Cyclotella meneghiniana,????,241
6969,2013,1,2011G087,B???26,Cymbella silesiaca,????,482
6970,2013,1,2011G087,B???26,Cymbella turgidula,????,241
6971,2013,1,2011G087,B???26,Diatoma vulgaris,???,241
6972,2013,1,2011G087,B???26,Fragilaria ulna,????,241
6973,2013,1,2011G087,B???26,Gomphonema angustum,????,241
6974,2013,1,2011G087,B???26,Gomphonema minutum,????,241
6975,2013,1,2011G087,B???26,Gomphonema parvulum,????,965
6976,2013,1,2011G087,B???26,Navicula atomus,????,2652
6977,2013,1,2011G087,B???26,Navicula capitata,????,241
6978,2013,1,2011G087,B???26,Navicula cryptocephala,????,241
6979,2013,1,2011G087,B???26,Navicula gregaria,????,482
6980,2013,1,2011G087,B???26,Navicula minima,????,3617
6981,2013,1,2011G087,B???26,Navicula perminuta,????,482
6982,2013,1,2011G087,B???26,Navicula pupula,????,241
6983,2013,1,2011G087,B???26,Navicula subminuscula,????,11816
6984,2013,1,2011G087,B???26,Navicula trivialis,????,241
6985,2013,1,2011G087,B???26,Navicula viridula var. rostellata,????,241
6986,2013,1,2011G087,B???26,Nitzschia amphibia,????,482
6987,2013,1,2011G087,B???26,Nitzschia fonticola,????,2894
6988,2013,1,2011G087,B???26,Nitzschia inconspicua,????,109957
6989,2013,1,2011G087,B???26,Nitzschia palea,????,482
6990,2013,1,2011G087,B???26,Reimeria sinuata,?????,1447
6991,2013,1,2011G087,B???26,Surirella minuta,????,241
6992,2013,1,2012G118,B???6,Achnanthes convergens,????,20
6993,2013,1,2012G118,B???6,Achnanthes lanceolata,????,81
6994,2013,1,2012G118,B???6,Achnanthes minutissima,????,2404
6995,2013,1,2012G118,B???6,Aulacoseira granulata,????,20
6996,2013,1,2012G118,B???6,Cocconeis placentula var. euglypta,????,40
6997,2013,1,2012G118,B???6,Cocconeis placentula var. lineata,????,1940
6998,2013,1,2012G118,B???6,Cyclotella meneghiniana,????,40
6999,2013,1,2012G118,B???6,Cyclotella stelligera,????,20
7000,2013,1,2012G118,B???6,Cymbella minuta,????,101
7001,2013,1,2012G118,B???6,Cymbella turgidula,????,40
7002,2013,1,2012G118,B???6,Fragilaria capucina,????,20
7003,2013,1,2012G118,B???6,Fragilaria capucina var. vaucheriae,????,20
7004,2013,1,2012G118,B???6,Fragilaria construens f. binodis,????,61
7005,2013,1,2012G118,B???6,Fragilaria elliptica,????,40
7006,2013,1,2012G118,B???6,Fragilaria famelica,????,20
7007,2013,1,2012G118,B???6,Fragilaria ulna,????,20
7008,2013,1,2012G118,B???6,Gomphonema angustum,????,364
7009,2013,1,2012G118,B???6,Gomphonema clevei,????,343
7010,2013,1,2012G118,B???6,Gomphonema minutum,????,323
7011,2013,1,2012G118,B???6,Gomphonema parvulum,????,61
7012,2013,1,2012G118,B???6,Gomphonema pumilum,????,465
7013,2013,1,2012G118,B???6,Gomphonema truncatum,????,20
7014,2013,1,2012G118,B???6,Melosira varians,????,20
7015,2013,1,2012G118,B???6,Navicula (other),????,20
7016,2013,1,2012G118,B???6,Navicula accomoda,????,20
7017,2013,1,2012G118,B???6,Navicula capitata,????,20
7018,2013,1,2012G118,B???6,Navicula capitatoradiata,????,61
7019,2013,1,2012G118,B???6,Navicula concentrica,????,20
7020,2013,1,2012G118,B???6,Navicula cryptotenella,????,40
7021,2013,1,2012G118,B???6,Navicula decussis,????,20
7022,2013,1,2012G118,B???6,Navicula gregaria,????,222
7023,2013,1,2012G118,B???6,Navicula minima,????,950
7024,2013,1,2012G118,B???6,Navicula perminuta,????,61
7025,2013,1,2012G118,B???6,Navicula subminuscula,????,586
7026,2013,1,2012G118,B???6,Navicula viridula var. rostellata,????,20
7027,2013,1,2012G118,B???6,Nitzschia dissipata,????,20
7028,2013,1,2012G118,B???6,Nitzschia fonticola,????,606
7029,2013,1,2012G118,B???6,Reimeria sinuata,?????,1677
7030,2013,1,2012G118,B???6,Surirella minuta,????,40
7031,2013,1,2012G126,B???7,Achnanthes delicatula,????,207
7032,2013,1,2012G126,B???7,Achnanthes exigua,????,723
7033,2013,1,2012G126,B???7,Achnanthes lanceolata,????,1653
7034,2013,1,2012G126,B???7,Amphora copulata,????,103
7035,2013,1,2012G126,B???7,Amphora veneta,????,310
7036,2013,1,2012G126,B???7,Bacillaria paradoxa,???,103
7037,2013,1,2012G126,B???7,Cocconeis pediculus,????,207
7038,2013,1,2012G126,B???7,Cocconeis placentula var. lineata,????,207
7039,2013,1,2012G126,B???7,Cyclostephanos dubius,????,103
7040,2013,1,2012G126,B???7,Cyclostephanos invisitatus,????,517
7041,2013,1,2012G126,B???7,Cyclotella atomus,????,103
7042,2013,1,2012G126,B???7,Cyclotella meneghiniana,????,723
7043,2013,1,2012G126,B???7,Cyclotella pseudostelligera,????,310
7044,2013,1,2012G126,B???7,Cyclotella radiosa,????,103
7045,2013,1,2012G126,B???7,Cymbella leptoceros,????,103
7046,2013,1,2012G126,B???7,Cymbella silesiaca,????,103
7047,2013,1,2012G126,B???7,Cymbella tumida,????,103
7048,2013,1,2012G126,B???7,Diatoma vulgaris,???,103
7049,2013,1,2012G126,B???7,Fragilaria capucina,????,103
7050,2013,1,2012G126,B???7,Fragilaria capucina var. mesolepta,????,103
7051,2013,1,2012G126,B???7,Fragilaria capucina var. rumpens,????,103
7052,2013,1,2012G126,B???7,Fragilaria capucina var. vaucheriae,????,103
7053,2013,1,2012G126,B???7,Fragilaria construens f. binodis,????,103
7054,2013,1,2012G126,B???7,Fragilaria construens f. venter,????,28620
7055,2013,1,2012G126,B???7,Fragilaria pulchella,????,103
7056,2013,1,2012G126,B???7,Fragilaria ulna,????,103
7057,2013,1,2012G126,B???7,Gomphonema lagenula,????,103
7058,2013,1,2012G126,B???7,Gomphonema parvulum,????,103
7059,2013,1,2012G126,B???7,Hantzschia amphioxys,????,103
7060,2013,1,2012G126,B???7,Melosira varians,????,207
7061,2013,1,2012G126,B???7,Navicula atomus,????,207
7062,2013,1,2012G126,B???7,Navicula capitatoradiata,????,207
7063,2013,1,2012G126,B???7,Navicula cryptocephala,????,310
7064,2013,1,2012G126,B???7,Navicula cuspidata,????,103
7065,2013,1,2012G126,B???7,Navicula decussis,????,103
7066,2013,1,2012G126,B???7,Navicula gregaria,????,723
7067,2013,1,2012G126,B???7,Navicula minima,????,2996
7068,2013,1,2012G126,B???7,Navicula perminuta,????,310
7069,2013,1,2012G126,B???7,Navicula pupula,????,207
7070,2013,1,2012G126,B???7,Navicula subminuscula,????,3203
7071,2013,1,2012G126,B???7,Navicula viridula var. rostellata,????,207
7072,2013,1,2012G126,B???7,Nitzschia amphibia,????,4443
7073,2013,1,2012G126,B???7,Nitzschia fonticola,????,11469
7074,2013,1,2012G126,B???7,Nitzschia inconspicua,????,20871
7075,2013,1,2012G126,B???7,Nitzschia palea,????,103
7076,2013,1,2012G126,B???7,Stephanodiscus hantzschii,??????,103
7077,2013,1,2012G126,B???7,Surirella minuta,????,103
7078,2013,1,2012G126,B???7,Synedra fasciculata var. truncata,?????,103
7079,2013,1,2012G126,B???7,Thalassiosira bramaputrae,?????,103
7080,2013,1,2013G060,B??2,Achnanthes convergens,????,26582
7081,2013,1,2013G060,B??2,Achnanthes exigua,????,63
7082,2013,1,2013G060,B??2,Achnanthes lanceolata,????,254
7083,2013,1,2013G060,B??2,Achnanthes minutissima,????,1903
7084,2013,1,2013G060,B??2,Achnanthes subhudsonis,????,571
7085,2013,1,2013G060,B??2,Amphora pediculus,????,127
7086,2013,1,2013G060,B??2,Caloneis bacillum,????,63
7087,2013,1,2013G060,B??2,Cocconeis placentula var. euglypta,????,254
7088,2013,1,2013G060,B??2,Cymbella affinis,????,127
7089,2013,1,2013G060,B??2,Cymbella silesiaca,????,444
7090,2013,1,2013G060,B??2,Diatoma vulgaris,???,63
7091,2013,1,2013G060,B??2,Fragilaria capucina,????,127
7092,2013,1,2013G060,B??2,Gomphonema clevei,????,63
7093,2013,1,2013G060,B??2,Gomphonema parvulum,????,63
7094,2013,1,2013G060,B??2,Gomphonema quadripunctatum,????,127
7095,2013,1,2013G060,B??2,Navicula cryptotenella,????,63
7096,2013,1,2013G060,B??2,Navicula gregaria,????,63
7097,2013,1,2013G060,B??2,Navicula minima,????,508
7098,2013,1,2013G060,B??2,Navicula perminuta,????,63
7099,2013,1,2013G060,B??2,Navicula viridula var. rostellata,????,63
7100,2013,1,2013G060,B??2,Nitzschia fonticola,????,317
7101,2013,1,2013G060,B??2,Nitzschia inconspicua,????,127
7102,2013,1,2013G060,B??2,Nitzschia paleacea,????,63
7103,2013,1,2013G060,B??2,Reimeria sinuata,?????,508
7104,2013,1,2013G063,B??3,Achnanthes convergens,????,71
7105,2013,1,2013G063,B??3,Achnanthes lanceolata,????,142
7106,2013,1,2013G063,B??3,Achnanthes minutissima,????,3197
7107,2013,1,2013G063,B??3,Amphora copulata,????,142
7108,2013,1,2013G063,B??3,Amphora veneta,????,142
7109,2013,1,2013G063,B??3,Caloneis silicula,????,71
7110,2013,1,2013G063,B??3,Cocconeis placentula var. euglypta,????,568
7111,2013,1,2013G063,B??3,Cocconeis placentula var. lineata,????,284
7112,2013,1,2013G063,B??3,Cyclotella meneghiniana,????,213
7113,2013,1,2013G063,B??3,Cyclotella stelligera,????,71
7114,2013,1,2013G063,B??3,Cymbella affinis,????,639
7115,2013,1,2013G063,B??3,Cymbella silesiaca,????,5612
7116,2013,1,2013G063,B??3,Diatoma vulgaris,???,71
7117,2013,1,2013G063,B??3,Fragilaria capucina,????,1563
7118,2013,1,2013G063,B??3,Fragilaria capucina var. vaucheriae,????,213
7119,2013,1,2013G063,B??3,Fragilaria construens f. binodis,????,142
7120,2013,1,2013G063,B??3,Fragilaria elliptica,????,497
7121,2013,1,2013G063,B??3,Fragilaria fragilarioides,????,213
7122,2013,1,2013G063,B??3,Fragilaria ulna,????,213
